sigla,ano,quesito,jurado,nota
SAL,2017,Mestre-Sala e Porta-Bandeira,J3,10
SAL,2017,Comissão de Frente,J1,9.9
SAL,2017,Samba-Enredo,J4,10
SAL,2017,Samba-Enredo,J3,9.8
SAL,2017,Samba-Enredo,J2,9.8
SAL,2017,Samba-Enredo,J1,9.9
SAL,2017,Fantasias,J4,10
SAL,2017,Fantasias,J3,10
SAL,2017,Fantasias,J2,10
SAL,2017,Fantasias,J1,9.9
SAL,2017,Bateria,J4,9.9
SAL,2017,Bateria,J3,10
SAL,2017,Bateria,J2,10
SAL,2017,Bateria,J1,10
SAL,2017,Alegorias e Adereços,J4,10
SAL,2017,Alegorias e Adereços,J3,10
SAL,2017,Alegorias e Adereços,J2,10
SAL,2017,Alegorias e Adereços,J1,10
SAL,2017,Mestre-Sala e Porta-Bandeira,J4,10
SAL,2017,Enredo,J1,10
SAL,2017,Enredo,J2,10
SAL,2017,Enredo,J3,10
SAL,2017,Enredo,J4,10
SAL,2017,Pen.,Pen.,0
SAL,2017,Evolução,J2,10
SAL,2017,Evolução,J1,10
SAL,2017,Comissão de Frente,J3,10
SCL,2017,Harmonia,J4,9.8
SCL,2017,Alegorias e Adereços,J1,9.9
SCL,2017,Alegorias e Adereços,J2,9.8
SCL,2017,Alegorias e Adereços,J3,9.9
SCL,2017,Alegorias e Adereços,J4,9.9
SCL,2017,Bateria,J1,9.8
SCL,2017,Bateria,J2,9.9
SCL,2017,Bateria,J3,9.9
SCL,2017,Bateria,J4,9.8
SCL,2017,Fantasias,J1,10
SCL,2017,Fantasias,J2,9.9
SCL,2017,Fantasias,J3,9.9
SCL,2017,Fantasias,J4,10
SCL,2017,Samba-Enredo,J1,9.9
SCL,2017,Samba-Enredo,J2,9.8
SCL,2017,Samba-Enredo,J3,9.9
SCL,2017,Samba-Enredo,J4,9.9
SCL,2017,Comissão de Frente,J1,9.8
SCL,2017,Comissão de Frente,J2,9.9
SCL,2017,Comissão de Frente,J3,9.8
SCL,2017,Comissão de Frente,J4,9.8
SCL,2017,Evolução,J1,9.9
SCL,2017,Evolução,J2,9.8
SCL,2017,Evolução,J3,9.9
SCL,2017,Evolução,J4,10
SCL,2017,Harmonia,J1,9.9
SCL,2017,Harmonia,J2,9.7
SCL,2017,Harmonia,J3,9.9
SCL,2017,Mestre-Sala e Porta-Bandeira,J1,10
SCL,2017,Mestre-Sala e Porta-Bandeira,J2,9.8
SCL,2017,Mestre-Sala e Porta-Bandeira,J3,9.9
SCL,2017,Mestre-Sala e Porta-Bandeira,J4,9.9
SCL,2017,Enredo,J1,10
SCL,2017,Enredo,J2,9.9
SCL,2017,Enredo,J3,9.9
SCL,2017,Enredo,J4,9.8
SCL,2017,Pen.,Pen.,0
TIJ,2017,Evolução,J4,9.7
TIJ,2017,Harmonia,J1,10
TIJ,2017,Harmonia,J2,9.9
TIJ,2017,Harmonia,J3,9.9
TIJ,2017,Harmonia,J4,9.9
TIJ,2017,Mestre-Sala e Porta-Bandeira,J1,9.9
TIJ,2017,Mestre-Sala e Porta-Bandeira,J2,9.8
TIJ,2017,Mestre-Sala e Porta-Bandeira,J3,9.7
TIJ,2017,Mestre-Sala e Porta-Bandeira,J4,10
TIJ,2017,Enredo,J1,9.8
TIJ,2017,Enredo,J2,9.7
TIJ,2017,Enredo,J3,9.7
TIJ,2017,Enredo,J4,9.7
TIJ,2017,Pen.,Pen.,-0.1
TIJ,2017,Samba-Enredo,J1,9.8
TIJ,2017,Fantasias,J2,9.9
TIJ,2017,Fantasias,J1,9.9
TIJ,2017,Bateria,J4,10
TIJ,2017,Bateria,J3,10
TIJ,2017,Bateria,J2,10
TIJ,2017,Bateria,J1,10
TIJ,2017,Alegorias e Adereços,J4,9.8
TIJ,2017,Alegorias e Adereços,J3,9.9
TIJ,2017,Alegorias e Adereços,J2,9.8
TIJ,2017,Alegorias e Adereços,J1,9.7
TIJ,2017,Fantasias,J4,10
TIJ,2017,Fantasias,J3,10
TIJ,2017,Samba-Enredo,J2,10
TIJ,2017,Samba-Enredo,J3,9.8
TIJ,2017,Samba-Enredo,J4,9.8
TIJ,2017,Comissão de Frente,J1,9.9
TIJ,2017,Comissão de Frente,J2,9.9
TIJ,2017,Comissão de Frente,J3,9.9
TIJ,2017,Comissão de Frente,J4,10
TIJ,2017,Evolução,J1,9.8
TIJ,2017,Evolução,J2,9.9
TIJ,2017,Evolução,J3,9.7
TUI,2017,Mestre-Sala e Porta-Bandeira,J3,9.8
TUI,2017,Alegorias e Adereços,J1,9.8
TUI,2017,Alegorias e Adereços,J2,9.7
TUI,2017,Alegorias e Adereços,J3,9.9
TUI,2017,Alegorias e Adereços,J4,9.8
TUI,2017,Bateria,J1,9.8
TUI,2017,Bateria,J2,9.9
TUI,2017,Bateria,J3,9.8
TUI,2017,Bateria,J4,10
TUI,2017,Fantasias,J1,9.8
TUI,2017,Fantasias,J2,9.7
TUI,2017,Fantasias,J3,9.8
TUI,2017,Fantasias,J4,9.7
TUI,2017,Samba-Enredo,J1,9.7
TUI,2017,Samba-Enredo,J2,9.9
TUI,2017,Samba-Enredo,J3,9.9
TUI,2017,Samba-Enredo,J4,9.7
TUI,2017,Comissão de Frente,J1,9.7
TUI,2017,Comissão de Frente,J2,9.8
TUI,2017,Comissão de Frente,J3,9.8
TUI,2017,Comissão de Frente,J4,9.6
TUI,2017,Evolução,J1,9.7
TUI,2017,Evolução,J2,9.7
TUI,2017,Evolução,J3,9.8
TUI,2017,Evolução,J4,9.7
TUI,2017,Harmonia,J1,9.7
TUI,2017,Harmonia,J2,9.7
TUI,2017,Harmonia,J3,9.7
TUI,2017,Harmonia,J4,9.7
TUI,2017,Mestre-Sala e Porta-Bandeira,J1,9.8
TUI,2017,Mestre-Sala e Porta-Bandeira,J2,9.8
TUI,2017,Mestre-Sala e Porta-Bandeira,J4,9.8
TUI,2017,Enredo,J1,9.9
TUI,2017,Enredo,J2,9.8
TUI,2017,Enredo,J3,9.9
TUI,2017,Enredo,J4,9.8
TUI,2017,Pen.,Pen.,0
UNI,2017,Bateria,J2,9.9
UNI,2017,Harmonia,J4,9.9
UNI,2017,Harmonia,J3,9.8
UNI,2017,Harmonia,J2,9.8
UNI,2017,Harmonia,J1,9.8
UNI,2017,Evolução,J4,9.8
UNI,2017,Pen.,Pen.,0
UNI,2017,Enredo,J4,9.9
UNI,2017,Enredo,J3,9.9
UNI,2017,Enredo,J2,9.8
UNI,2017,Enredo,J1,9.9
UNI,2017,Mestre-Sala e Porta-Bandeira,J4,9.9
UNI,2017,Mestre-Sala e Porta-Bandeira,J3,10
UNI,2017,Alegorias e Adereços,J1,9.9
UNI,2017,Alegorias e Adereços,J2,9.9
UNI,2017,Alegorias e Adereços,J3,10
UNI,2017,Alegorias e Adereços,J4,10
UNI,2017,Bateria,J1,10
UNI,2017,Evolução,J3,9.8
UNI,2017,Evolução,J2,9.8
UNI,2017,Evolução,J1,9.8
UNI,2017,Mestre-Sala e Porta-Bandeira,J2,10
UNI,2017,Comissão de Frente,J4,9.7
UNI,2017,Comissão de Frente,J3,9.9
UNI,2017,Comissão de Frente,J2,9.9
UNI,2017,Comissão de Frente,J1,9.9
UNI,2017,Samba-Enredo,J4,10
UNI,2017,Samba-Enredo,J3,9.8
UNI,2017,Samba-Enredo,J2,9.8
UNI,2017,Samba-Enredo,J1,9.8
UNI,2017,Fantasias,J4,10
UNI,2017,Mestre-Sala e Porta-Bandeira,J1,10
UNI,2017,Fantasias,J3,10
UNI,2017,Fantasias,J2,9.9
UNI,2017,Fantasias,J1,10
UNI,2017,Bateria,J4,10
UNI,2017,Bateria,J3,10
VIS,2017,Harmonia,J1,10
VIS,2017,Pen.,Pen.,0
VIS,2017,Enredo,J4,9.8
VIS,2017,Enredo,J3,9.8
VIS,2017,Enredo,J2,9.9
VIS,2017,Enredo,J1,9.9
VIS,2017,Mestre-Sala e Porta-Bandeira,J4,10
VIS,2017,Mestre-Sala e Porta-Bandeira,J3,9.9
VIS,2017,Mestre-Sala e Porta-Bandeira,J2,9.9
VIS,2017,Mestre-Sala e Porta-Bandeira,J1,9.9
VIS,2017,Harmonia,J4,9.8
VIS,2017,Harmonia,J3,10
VIS,2017,Harmonia,J2,9.8
VIS,2017,Evolução,J4,9.9
VIS,2017,Evolução,J3,9.9
VIS,2017,Evolução,J2,9.8
VIS,2017,Evolução,J1,9.8
VIS,2017,Comissão de Frente,J4,9.9
VIS,2017,Comissão de Frente,J3,9.8
VIS,2017,Comissão de Frente,J2,9.9
VIS,2017,Comissão de Frente,J1,9.8
VIS,2017,Samba-Enredo,J4,10
VIS,2017,Samba-Enredo,J3,10
VIS,2017,Samba-Enredo,J2,10
VIS,2017,Samba-Enredo,J1,9.8
VIS,2017,Fantasias,J4,9.7
VIS,2017,Fantasias,J3,9.9
VIS,2017,Fantasias,J2,9.8
VIS,2017,Fantasias,J1,9.9
VIS,2017,Bateria,J4,10
VIS,2017,Bateria,J3,9.9
VIS,2017,Bateria,J2,9.9
VIS,2017,Bateria,J1,10
VIS,2017,Alegorias e Adereços,J4,9.8
VIS,2017,Alegorias e Adereços,J3,9.8
VIS,2017,Alegorias e Adereços,J2,9.8
VIS,2017,Alegorias e Adereços,J1,9.9
BJF,2018,Pen.,Pen.,0
BJF,2018,Comissão de Frente,J2,10
BJF,2018,Mestre-Sala e Porta-Bandeira,J4,10
BJF,2018,Mestre-Sala e Porta-Bandeira,J3,10
BJF,2018,Mestre-Sala e Porta-Bandeira,J2,9.9
BJF,2018,Mestre-Sala e Porta-Bandeira,J1,10
BJF,2018,Bateria,J4,10
BJF,2018,Bateria,J3,9.9
BJF,2018,Bateria,J2,10
BJF,2018,Bateria,J1,10
BJF,2018,Evolução,J4,10
BJF,2018,Evolução,J3,10
BJF,2018,Comissão de Frente,J3,9.9
BJF,2018,Comissão de Frente,J4,10
BJF,2018,Alegorias e Adereços,J1,9.9
BJF,2018,Alegorias e Adereços,J2,9.9
BJF,2018,Alegorias e Adereços,J3,9.9
BJF,2018,Alegorias e Adereços,J4,10
BJF,2018,Harmonia,J1,10
BJF,2018,Harmonia,J2,10
BJF,2018,Harmonia,J3,10
BJF,2018,Harmonia,J4,10
BJF,2018,Fantasias,J1,9.9
BJF,2018,Fantasias,J2,10
BJF,2018,Fantasias,J3,9.8
BJF,2018,Evolução,J2,10
BJF,2018,Evolução,J1,10
BJF,2018,Enredo,J4,10
BJF,2018,Enredo,J3,9.9
BJF,2018,Enredo,J2,10
BJF,2018,Enredo,J1,9.9
BJF,2018,Comissão de Frente,J1,10
BJF,2018,Fantasias,J4,10
BJF,2018,Samba-Enredo,J1,10
BJF,2018,Samba-Enredo,J2,10
BJF,2018,Samba-Enredo,J3,10
BJF,2018,Samba-Enredo,J4,10
GRA,2018,Comissão de Frente,J4,9.9
GRA,2018,Comissão de Frente,J2,10
GRA,2018,Comissão de Frente,J1,9.8
GRA,2018,Mestre-Sala e Porta-Bandeira,J4,9.9
GRA,2018,Mestre-Sala e Porta-Bandeira,J3,10
GRA,2018,Mestre-Sala e Porta-Bandeira,J2,10
GRA,2018,Mestre-Sala e Porta-Bandeira,J1,10
GRA,2018,Bateria,J4,10
GRA,2018,Bateria,J3,9.9
GRA,2018,Bateria,J2,10
GRA,2018,Bateria,J1,10
GRA,2018,Evolução,J4,9.6
GRA,2018,Evolução,J3,9.7
GRA,2018,Evolução,J2,9.8
GRA,2018,Evolução,J1,9.8
GRA,2018,Enredo,J4,9.8
GRA,2018,Enredo,J3,9.7
GRA,2018,Enredo,J2,9.6
GRA,2018,Enredo,J1,9.7
GRA,2018,Pen.,Pen.,-0.5
GRA,2018,Samba-Enredo,J4,9.8
GRA,2018,Samba-Enredo,J3,9.8
GRA,2018,Samba-Enredo,J2,9.9
GRA,2018,Samba-Enredo,J1,9.9
GRA,2018,Fantasias,J4,10
GRA,2018,Fantasias,J3,9.8
GRA,2018,Fantasias,J2,9.9
GRA,2018,Fantasias,J1,10
GRA,2018,Harmonia,J4,9.9
GRA,2018,Harmonia,J3,9.9
GRA,2018,Harmonia,J2,9.9
GRA,2018,Harmonia,J1,10
GRA,2018,Alegorias e Adereços,J4,9.9
GRA,2018,Alegorias e Adereços,J3,9.8
GRA,2018,Alegorias e Adereços,J2,9.8
GRA,2018,Alegorias e Adereços,J1,9.9
GRA,2018,Comissão de Frente,J3,10
IMP,2018,Comissão de Frente,J1,10
IMP,2018,Pen.,Pen.,0
IMP,2018,Samba-Enredo,J4,9.9
IMP,2018,Samba-Enredo,J3,9.9
IMP,2018,Samba-Enredo,J2,10
IMP,2018,Samba-Enredo,J1,10
IMP,2018,Fantasias,J4,10
IMP,2018,Fantasias,J3,10
IMP,2018,Fantasias,J2,9.9
IMP,2018,Fantasias,J1,9.9
IMP,2018,Harmonia,J4,9.7
IMP,2018,Harmonia,J3,10
IMP,2018,Harmonia,J2,9.9
IMP,2018,Harmonia,J1,10
IMP,2018,Alegorias e Adereços,J4,9.9
IMP,2018,Alegorias e Adereços,J3,9.9
IMP,2018,Alegorias e Adereços,J2,9.8
IMP,2018,Alegorias e Adereços,J1,9.9
IMP,2018,Comissão de Frente,J4,9.8
IMP,2018,Comissão de Frente,J3,9.8
IMP,2018,Enredo,J1,9.9
IMP,2018,Enredo,J2,10
IMP,2018,Enredo,J3,9.9
IMP,2018,Enredo,J4,9.9
IMP,2018,Evolução,J1,9.9
IMP,2018,Evolução,J2,9.9
IMP,2018,Evolução,J3,9.8
IMP,2018,Evolução,J4,10
IMP,2018,Bateria,J1,10
IMP,2018,Bateria,J2,10
IMP,2018,Bateria,J3,10
IMP,2018,Bateria,J4,9.9
IMP,2018,Mestre-Sala e Porta-Bandeira,J1,10
IMP,2018,Mestre-Sala e Porta-Bandeira,J2,10
IMP,2018,Mestre-Sala e Porta-Bandeira,J3,10
IMP,2018,Mestre-Sala e Porta-Bandeira,J4,9.9
IMP,2018,Comissão de Frente,J2,10
ISR,2018,Enredo,J3,9.8
ISR,2018,Pen.,Pen.,-0.2
ISR,2018,Samba-Enredo,J4,9.8
ISR,2018,Samba-Enredo,J3,10
ISR,2018,Samba-Enredo,J2,9.8
ISR,2018,Samba-Enredo,J1,9.9
ISR,2018,Fantasias,J4,9.7
ISR,2018,Fantasias,J3,9.7
ISR,2018,Fantasias,J2,9.9
ISR,2018,Fantasias,J1,9.8
ISR,2018,Harmonia,J4,9.8
ISR,2018,Harmonia,J3,9.8
ISR,2018,Harmonia,J2,9.7
ISR,2018,Harmonia,J1,9.8
ISR,2018,Alegorias e Adereços,J4,9.8
ISR,2018,Alegorias e Adereços,J3,9.7
ISR,2018,Alegorias e Adereços,J2,9.7
ISR,2018,Alegorias e Adereços,J1,9.9
ISR,2018,Comissão de Frente,J4,9.7
ISR,2018,Comissão de Frente,J3,9.8
ISR,2018,Comissão de Frente,J2,9.8
ISR,2018,Comissão de Frente,J1,9.8
ISR,2018,Mestre-Sala e Porta-Bandeira,J4,9.8
ISR,2018,Mestre-Sala e Porta-Bandeira,J3,9.9
ISR,2018,Mestre-Sala e Porta-Bandeira,J2,9.9
ISR,2018,Mestre-Sala e Porta-Bandeira,J1,9.8
ISR,2018,Bateria,J4,10
ISR,2018,Bateria,J3,10
ISR,2018,Bateria,J2,9.9
ISR,2018,Bateria,J1,9.9
ISR,2018,Evolução,J4,9.7
ISR,2018,Evolução,J3,9.8
ISR,2018,Evolução,J2,9.8
ISR,2018,Evolução,J1,9.9
ISR,2018,Enredo,J4,9.9
ISR,2018,Enredo,J2,9.8
ISR,2018,Enredo,J1,9.8
MAN,2018,Harmonia,J4,10
MAN,2018,Enredo,J2,9.9
MAN,2018,Enredo,J3,10
MAN,2018,Enredo,J4,10
MAN,2018,Evolução,J1,10
MAN,2018,Evolução,J2,10
MAN,2018,Evolução,J3,10
MAN,2018,Alegorias e Adereços,J3,10
MAN,2018,Alegorias e Adereços,J4,9.9
MAN,2018,Harmonia,J1,10
MAN,2018,Evolução,J4,9.9
MAN,2018,Bateria,J1,9.9
MAN,2018,Bateria,J2,9.9
MAN,2018,Bateria,J3,10
MAN,2018,Harmonia,J2,9.9
MAN,2018,Fantasias,J2,10
MAN,2018,Bateria,J4,9.9
MAN,2018,Harmonia,J3,10
MAN,2018,Enredo,J1,10
MAN,2018,Mestre-Sala e Porta-Bandeira,J1,10
MAN,2018,Mestre-Sala e Porta-Bandeira,J2,10
MAN,2018,Mestre-Sala e Porta-Bandeira,J3,10
MAN,2018,Mestre-Sala e Porta-Bandeira,J4,10
MAN,2018,Comissão de Frente,J1,9.9
MAN,2018,Comissão de Frente,J2,9.8
MAN,2018,Comissão de Frente,J3,9.9
MAN,2018,Comissão de Frente,J4,9.8
MAN,2018,Alegorias e Adereços,J1,9.9
MAN,2018,Alegorias e Adereços,J2,10
MAN,2018,Fantasias,J1,10
MAN,2018,Pen.,Pen.,0
MAN,2018,Samba-Enredo,J4,10
MAN,2018,Samba-Enredo,J3,10
MAN,2018,Samba-Enredo,J2,10
MAN,2018,Samba-Enredo,J1,10
MAN,2018,Fantasias,J4,10
MAN,2018,Fantasias,J3,10
MOC,2018,Pen.,Pen.,0
MOC,2018,Samba-Enredo,J4,10
MOC,2018,Samba-Enredo,J3,10
MOC,2018,Samba-Enredo,J2,10
MOC,2018,Samba-Enredo,J1,10
MOC,2018,Fantasias,J4,9.9
MOC,2018,Fantasias,J3,9.8
MOC,2018,Fantasias,J2,9.9
MOC,2018,Fantasias,J1,9.8
MOC,2018,Harmonia,J4,10
MOC,2018,Harmonia,J3,10
MOC,2018,Harmonia,J2,10
MOC,2018,Harmonia,J1,10
MOC,2018,Alegorias e Adereços,J4,9.9
MOC,2018,Alegorias e Adereços,J3,9.9
MOC,2018,Alegorias e Adereços,J2,10
MOC,2018,Alegorias e Adereços,J1,10
MOC,2018,Comissão de Frente,J4,10
MOC,2018,Comissão de Frente,J3,10
MOC,2018,Enredo,J1,10
MOC,2018,Enredo,J2,10
MOC,2018,Enredo,J3,10
MOC,2018,Enredo,J4,10
MOC,2018,Evolução,J1,10
MOC,2018,Evolução,J2,10
MOC,2018,Evolução,J3,9.8
MOC,2018,Evolução,J4,9.8
MOC,2018,Bateria,J1,10
MOC,2018,Comissão de Frente,J2,10
MOC,2018,Comissão de Frente,J1,10
MOC,2018,Mestre-Sala e Porta-Bandeira,J4,10
MOC,2018,Mestre-Sala e Porta-Bandeira,J3,10
MOC,2018,Mestre-Sala e Porta-Bandeira,J2,10
MOC,2018,Mestre-Sala e Porta-Bandeira,J1,10
MOC,2018,Bateria,J4,9.9
MOC,2018,Bateria,J3,10
MOC,2018,Bateria,J2,10
POR,2018,Alegorias e Adereços,J3,9.9
POR,2018,Pen.,Pen.,0
POR,2018,Samba-Enredo,J4,10
POR,2018,Samba-Enredo,J3,9.8
POR,2018,Samba-Enredo,J2,10
POR,2018,Samba-Enredo,J1,9.9
POR,2018,Fantasias,J4,9.9
POR,2018,Fantasias,J3,10
POR,2018,Fantasias,J2,9.8
POR,2018,Fantasias,J1,10
POR,2018,Harmonia,J4,10
POR,2018,Harmonia,J3,10
POR,2018,Harmonia,J2,10
POR,2018,Harmonia,J1,9.9
POR,2018,Alegorias e Adereços,J4,9.8
POR,2018,Alegorias e Adereços,J2,10
POR,2018,Alegorias e Adereços,J1,10
POR,2018,Comissão de Frente,J4,9.8
POR,2018,Comissão de Frente,J3,9.9
POR,2018,Comissão de Frente,J2,9.9
POR,2018,Comissão de Frente,J1,9.9
POR,2018,Mestre-Sala e Porta-Bandeira,J4,10
POR,2018,Mestre-Sala e Porta-Bandeira,J3,10
POR,2018,Mestre-Sala e Porta-Bandeira,J2,10
POR,2018,Mestre-Sala e Porta-Bandeira,J1,9.9
POR,2018,Bateria,J4,10
POR,2018,Bateria,J3,10
POR,2018,Bateria,J2,9.9
POR,2018,Bateria,J1,10
POR,2018,Evolução,J4,9.9
POR,2018,Evolução,J3,10
POR,2018,Evolução,J2,10
POR,2018,Evolução,J1,10
POR,2018,Enredo,J4,10
POR,2018,Enredo,J3,10
POR,2018,Enredo,J2,10
POR,2018,Enredo,J1,10
SAL,2018,Comissão de Frente,J4,10
SAL,2018,Pen.,Pen.,0
SAL,2018,Samba-Enredo,J4,10
SAL,2018,Samba-Enredo,J3,9.9
SAL,2018,Samba-Enredo,J2,9.9
SAL,2018,Samba-Enredo,J1,10
SAL,2018,Fantasias,J4,10
SAL,2018,Fantasias,J3,10
SAL,2018,Fantasias,J2,10
SAL,2018,Fantasias,J1,10
SAL,2018,Harmonia,J4,10
SAL,2018,Harmonia,J3,9.9
SAL,2018,Harmonia,J2,10
SAL,2018,Harmonia,J1,10
SAL,2018,Alegorias e Adereços,J4,9.9
SAL,2018,Alegorias e Adereços,J3,9.9
SAL,2018,Alegorias e Adereços,J2,10
SAL,2018,Enredo,J1,9.9
SAL,2018,Enredo,J2,9.9
SAL,2018,Enredo,J3,9.9
SAL,2018,Alegorias e Adereços,J1,10
SAL,2018,Enredo,J4,10
SAL,2018,Evolução,J1,10
SAL,2018,Evolução,J2,9.9
SAL,2018,Evolução,J3,10
SAL,2018,Evolução,J4,9.9
SAL,2018,Bateria,J1,10
SAL,2018,Bateria,J2,10
SAL,2018,Bateria,J3,9.9
SAL,2018,Bateria,J4,10
SAL,2018,Mestre-Sala e Porta-Bandeira,J1,10
SAL,2018,Mestre-Sala e Porta-Bandeira,J2,10
SAL,2018,Mestre-Sala e Porta-Bandeira,J3,10
SAL,2018,Mestre-Sala e Porta-Bandeira,J4,10
SAL,2018,Comissão de Frente,J1,10
SAL,2018,Comissão de Frente,J2,10
SAL,2018,Comissão de Frente,J3,9.9
SCL,2018,Comissão de Frente,J1,9.8
SCL,2018,Enredo,J1,9.9
SCL,2018,Enredo,J2,9.8
SCL,2018,Enredo,J3,9.9
SCL,2018,Enredo,J4,9.9
SCL,2018,Evolução,J1,9.9
SCL,2018,Evolução,J2,9.8
SCL,2018,Evolução,J3,9.8
SCL,2018,Evolução,J4,9.8
SCL,2018,Bateria,J1,10
SCL,2018,Bateria,J2,10
SCL,2018,Bateria,J3,9.9
SCL,2018,Bateria,J4,10
SCL,2018,Mestre-Sala e Porta-Bandeira,J1,9.8
SCL,2018,Mestre-Sala e Porta-Bandeira,J2,9.9
SCL,2018,Mestre-Sala e Porta-Bandeira,J3,9.9
SCL,2018,Pen.,Pen.,0
SCL,2018,Samba-Enredo,J4,10
SCL,2018,Samba-Enredo,J3,9.8
SCL,2018,Samba-Enredo,J2,9.9
SCL,2018,Samba-Enredo,J1,9.9
SCL,2018,Fantasias,J4,9.8
SCL,2018,Fantasias,J3,10
SCL,2018,Fantasias,J2,9.9
SCL,2018,Fantasias,J1,9.9
SCL,2018,Harmonia,J4,9.7
SCL,2018,Harmonia,J3,9.9
SCL,2018,Harmonia,J2,9.8
SCL,2018,Harmonia,J1,9.8
SCL,2018,Alegorias e Adereços,J4,9.9
SCL,2018,Alegorias e Adereços,J3,9.8
SCL,2018,Alegorias e Adereços,J2,9.7
SCL,2018,Alegorias e Adereços,J1,9.9
SCL,2018,Comissão de Frente,J4,9.7
SCL,2018,Comissão de Frente,J3,9.8
SCL,2018,Comissão de Frente,J2,9.8
SCL,2018,Mestre-Sala e Porta-Bandeira,J4,9.7
TIJ,2018,Enredo,J1,9.9
TIJ,2018,Alegorias e Adereços,J1,10
TIJ,2018,Alegorias e Adereços,J2,10
TIJ,2018,Alegorias e Adereços,J3,10
TIJ,2018,Alegorias e Adereços,J4,10
TIJ,2018,Harmonia,J1,10
TIJ,2018,Harmonia,J2,9.9
TIJ,2018,Harmonia,J3,10
TIJ,2018,Harmonia,J4,9.9
TIJ,2018,Fantasias,J1,9.9
TIJ,2018,Fantasias,J2,10
TIJ,2018,Fantasias,J3,9.8
TIJ,2018,Fantasias,J4,10
TIJ,2018,Samba-Enredo,J1,10
TIJ,2018,Samba-Enredo,J2,9.8
TIJ,2018,Samba-Enredo,J3,10
TIJ,2018,Samba-Enredo,J4,9.9
TIJ,2018,Pen.,Pen.,0
TIJ,2018,Comissão de Frente,J4,9.7
TIJ,2018,Comissão de Frente,J3,9.9
TIJ,2018,Comissão de Frente,J2,10
TIJ,2018,Comissão de Frente,J1,9.8
TIJ,2018,Mestre-Sala e Porta-Bandeira,J4,9.9
TIJ,2018,Mestre-Sala e Porta-Bandeira,J3,10
TIJ,2018,Mestre-Sala e Porta-Bandeira,J2,9.9
TIJ,2018,Mestre-Sala e Porta-Bandeira,J1,9.9
TIJ,2018,Bateria,J4,10
TIJ,2018,Bateria,J3,10
TIJ,2018,Bateria,J2,10
TIJ,2018,Bateria,J1,10
TIJ,2018,Evolução,J4,10
TIJ,2018,Evolução,J3,10
TIJ,2018,Evolução,J2,9.9
TIJ,2018,Evolução,J1,10
TIJ,2018,Enredo,J4,10
TIJ,2018,Enredo,J3,9.9
TIJ,2018,Enredo,J2,10
TUI,2018,Enredo,J1,10
TUI,2018,Pen.,Pen.,0
TUI,2018,Samba-Enredo,J4,10
TUI,2018,Samba-Enredo,J3,10
TUI,2018,Samba-Enredo,J2,10
TUI,2018,Samba-Enredo,J1,10
TUI,2018,Fantasias,J4,10
TUI,2018,Fantasias,J3,10
TUI,2018,Fantasias,J2,10
TUI,2018,Fantasias,J1,10
TUI,2018,Harmonia,J4,9.8
TUI,2018,Harmonia,J3,9.9
TUI,2018,Harmonia,J2,9.9
TUI,2018,Harmonia,J1,10
TUI,2018,Alegorias e Adereços,J4,10
TUI,2018,Alegorias e Adereços,J3,10
TUI,2018,Alegorias e Adereços,J2,9.9
TUI,2018,Alegorias e Adereços,J1,9.9
TUI,2018,Comissão de Frente,J4,10
TUI,2018,Comissão de Frente,J3,9.9
TUI,2018,Comissão de Frente,J2,10
TUI,2018,Comissão de Frente,J1,10
TUI,2018,Mestre-Sala e Porta-Bandeira,J4,10
TUI,2018,Mestre-Sala e Porta-Bandeira,J3,10
TUI,2018,Mestre-Sala e Porta-Bandeira,J2,10
TUI,2018,Mestre-Sala e Porta-Bandeira,J1,10
TUI,2018,Bateria,J4,10
TUI,2018,Bateria,J3,9.9
TUI,2018,Bateria,J2,10
TUI,2018,Bateria,J1,10
TUI,2018,Evolução,J4,9.9
TUI,2018,Evolução,J3,9.9
TUI,2018,Evolução,J2,9.9
TUI,2018,Evolução,J1,10
TUI,2018,Enredo,J4,10
TUI,2018,Enredo,J3,10
TUI,2018,Enredo,J2,10
UNI,2018,Enredo,J1,9.8
UNI,2018,Bateria,J3,10
UNI,2018,Bateria,J4,10
UNI,2018,Mestre-Sala e Porta-Bandeira,J1,9.9
UNI,2018,Mestre-Sala e Porta-Bandeira,J2,9.9
UNI,2018,Bateria,J2,10
UNI,2018,Bateria,J1,9.9
UNI,2018,Evolução,J4,9.9
UNI,2018,Evolução,J3,9.8
UNI,2018,Evolução,J2,9.8
UNI,2018,Evolução,J1,9.9
UNI,2018,Enredo,J4,10
UNI,2018,Enredo,J3,9.9
UNI,2018,Enredo,J2,9.8
UNI,2018,Pen.,Pen.,0
UNI,2018,Samba-Enredo,J4,9.8
UNI,2018,Samba-Enredo,J3,9.8
UNI,2018,Samba-Enredo,J2,9.8
UNI,2018,Samba-Enredo,J1,9.9
UNI,2018,Fantasias,J4,9.9
UNI,2018,Fantasias,J3,9.9
UNI,2018,Fantasias,J2,9.9
UNI,2018,Fantasias,J1,9.7
UNI,2018,Harmonia,J4,9.7
UNI,2018,Harmonia,J3,9.8
UNI,2018,Harmonia,J2,9.8
UNI,2018,Harmonia,J1,9.8
UNI,2018,Alegorias e Adereços,J4,9.9
UNI,2018,Alegorias e Adereços,J3,9.9
UNI,2018,Alegorias e Adereços,J2,9.8
UNI,2018,Alegorias e Adereços,J1,10
UNI,2018,Comissão de Frente,J4,9.8
